CustomerID,Recency,Frequency,Monetary,Cluster,Segment,churn_probability,churn_predicted,avg_order_value,CLV_basic,CLV_adjusted,Retention_ROI,Worth_Retaining,CLV_tier
12559,310,2,561.71,0,Dormant / At-Risk,0.9997327,1,280.855,842.565,0.225217624499975,790.2115323755,True,Bronze
12560,5,3,2134.01,1,Champions,0.0033588011,0,711.3366666666667,3201.0150000000003,3190.263427296884,-159.29917729688395,False,Gold
12561,302,1,238.85,0,Dormant / At-Risk,0.99994576,1,238.85,358.275,0.019432835999993976,330.34181716399996,True,Bronze
12562,8,9,4966.92,1,Champions,6.264033e-05,0,551.88,7450.38,7449.913305738174,-382.05230573817425,False,Gold
12563,408,1,249.24,0,Dormant / At-Risk,0.99994564,1,249.24,373.86,0.02032302960001161,345.14667697039994,True,Bronze
12564,261,1,456.9,0,Dormant / At-Risk,0.999859,1,456.9,685.3499999999999,0.09663434999996347,640.9858656499999,True,Bronze
12565,288,1,145.92000000000002,0,Dormant / At-Risk,0.99994445,1,145.92000000000002,218.88000000000002,0.012158784000003352,197.923841216,True,Bronze
12566,86,1,351.65,0,Dormant / At-Risk,0.9998068,1,351.65,527.4749999999999,0.10190817000000235,490.9993418299999,True,Bronze
12567,22,15,11767.48,1,Champions,6.650912e-05,0,784.4986666666666,17651.22,17650.046032890874,-891.3870328908743,False,Platinum
12568,644,1,70.0,0,Dormant / At-Risk,0.9999045,1,70.0,105.0,0.010027500000002743,89.7399725,True,Bronze
12569,2,32,4124.6900000000005,1,Champions,6.264033e-05,0,128.89656250000002,6187.035000000001,6186.647442085879,-318.9641920858794,False,Gold
12570,682,1,77.52,0,Dormant / At-Risk,0.9999045,1,77.52,116.28,0.011104740000003038,100.45489525999999,True,Bronze
12571,39,2,519.61,0,Dormant / At-Risk,0.9986505,1,259.805,779.415,1.0518205425000027,729.3924294574999,True,Silver
12572,8,2,1020.42,1,Champions,0.0670842,0,510.21,1530.6299999999999,1427.9489109539998,16.149589046000074,True,Silver
12573,227,5,717.41,0,Dormant / At-Risk,0.9928235,1,143.482,1076.115,7.722739297500032,1004.5865107024998,True,Silver
12574,315,1,218.45,0,Dormant / At-Risk,0.99994576,1,218.45,327.67499999999995,0.017773091999994488,301.27347690799996,True,Bronze
12575,457,2,622.82,0,Dormant / At-Risk,0.9997271,1,311.41,934.23,0.254951367000019,877.263548633,True,Bronze
12576,35,8,2142.7200000000003,1,Champions,0.0002668099,0,267.84000000000003,3214.0800000000004,3213.222451636608,-169.84645163660798,False,Gold
12577,35,8,1617.1,1,Champions,0.00078912877,0,202.1375,2425.6499999999996,2423.735849799049,-129.3683497990496,False,Gold
12578,21,4,4642.45,1,Champions,0.0004032474,0,1160.6125,6963.674999999999,6960.8669161618045,-355.3756661618054,False,Gold
12579,78,1,440.42,0,Dormant / At-Risk,0.9997069,1,440.42,660.63,0.19363065300003046,617.4048693469999,True,Bronze
12580,246,2,1052.9,0,Dormant / At-Risk,0.9996176,1,526.45,1579.3500000000001,0.6039434400000079,1489.7785565600002,True,Bronze
12581,39,1,197.71,0,Dormant / At-Risk,0.99985445,1,197.71,296.565,0.04316503575001477,271.69358496424996,True,Bronze
12582,238,4,1980.4,0,Dormant / At-Risk,0.96777356,1,495.1,2970.6000000000004,95.73186266399992,2716.3381373360003,True,Silver
12583,2,27,13591.58,1,Champions,6.234962e-05,0,503.39185185185187,20387.37,20386.0988552277,-1028.0973552277028,False,Platinum
12584,3,9,2338.15,1,Champions,9.683918e-05,0,259.7944444444445,3507.2250000000004,3506.885363206925,-185.02161320692494,False,Gold
12585,234,2,2040.1,0,Dormant / At-Risk,0.99200296,1,1020.05,3060.1499999999996,24.47214195600003,2872.6703580439994,True,Silver
12586,17,4,2062.67,1,Champions,0.002002363,0,515.6675,3094.005,3087.809678866185,-158.5049288661853,False,Gold
12587,7,1,144.0,0,Dormant / At-Risk,0.9973449,1,144.0,216.0,0.5735016000000046,194.62649839999997,True,Bronze
12588,39,4,958.78,1,Champions,0.28436038,0,239.695,1438.17,1029.2114322953998,327.0500677046002,True,Silver
12589,28,8,4695.66,1,Champions,8.582992e-05,0,586.9575,7043.49,7042.885457816779,-361.5699578167796,False,Gold
12590,211,2,9864.26,1,Champions,0.7579873,1,4932.13,14796.39,3580.9142941529994,10465.656205846999,True,Gold
12591,317,3,1338.95,0,Dormant / At-Risk,0.99838805,1,446.31666666666666,2008.4250000000002,3.2374806787500576,1894.76626932125,True,Silver
12592,92,5,2582.66,1,Champions,0.00917097,0,516.5319999999999,3873.99,3838.4617539296996,-168.17125392970001,False,Gold
12593,108,3,418.1,0,Dormant / At-Risk,0.9991736,1,139.36666666666667,627.1500000000001,0.5182767600000031,585.27422324,True,Bronze
12594,37,15,5090.110000000001,1,Champions,9.8749915e-05,0,339.3406666666667,7635.165000000001,7634.41102810524,-391.0042781052398,False,Gold
12595,504,1,299.02,0,Dormant / At-Risk,0.99984777,1,299.02,448.53,0.06827972189998897,416.0352202780999,True,Bronze
12596,51,2,618.27,0,Dormant / At-Risk,0.9991049,1,309.135,927.405,0.8301202155000348,870.2046297844998,True,Silver
12597,19,4,3811.22,1,Champions,0.0005534896,0,952.805,5716.83,5713.665794050032,-292.6772940500323,False,Gold
12598,9,11,4534.09,1,Champions,6.264033e-05,0,412.19,6801.135,6800.7089746592255,-349.63072465922596,False,Gold
12599,29,13,2296.72,1,Champions,0.00016486977,0,176.67076923076922,3445.08,3444.5120104527687,-181.6860104527691,False,Gold
12600,28,21,4967.42,1,Champions,8.5452695e-05,0,236.54380952380953,7451.13,7450.4932808607045,-381.91978086070503,False,Gold
12601,189,6,681.26,0,Dormant / At-Risk,0.96576524,1,113.54333333333334,1021.89,34.98415889640003,925.8113411036,True,Silver
12602,58,1,153.12,0,Dormant / At-Risk,0.9998852,1,153.12,229.68,0.026367263999993222,208.169632736,True,Bronze
12603,21,1,739.1999999999999,0,Dormant / At-Risk,0.9920366,1,739.1999999999999,1108.8,8.829817919999948,1034.53018208,True,Silver
12604,79,2,254.18,0,Dormant / At-Risk,0.99974483,1,127.09,381.27,0.09728866589998904,352.10921133409994,True,Bronze
12605,376,4,1232.95,0,Dormant / At-Risk,0.99710566,1,308.2375,1849.4250000000002,5.352864754499992,1741.6008852455002,True,Silver
12606,682,1,21.0,0,Dormant / At-Risk,0.9999045,1,21.0,31.5,0.0030082500000008228,19.921991749999997,True,Bronze
12607,60,1,1579.51,0,Dormant / At-Risk,0.98500144,1,1579.51,2369.265,35.53556325839998,2205.2661867415995,True,Silver
12608,404,1,415.79,0,Dormant / At-Risk,0.9998578,1,415.79,623.6850000000001,0.0886880069999883,582.4120619930001,True,Bronze
12609,78,9,3435.86,1,Champions,0.00020266554,0,381.76222222222225,5153.79,5152.745504366603,-266.64500436660364,False,Gold
12610,22,5,2099.54,1,Champions,0.0007126266,0,419.908,3149.31,3147.065717922354,-165.2212179223543,False,Gold
12611,52,1,1193.32,0,Dormant / At-Risk,0.99324423,1,1193.32,1789.98,12.092693184600089,1678.3883068153998,True,Silver
12612,74,1,704.04,0,Dormant / At-Risk,0.99959284,1,704.04,1056.06,0.42998538959995986,992.8270146103999,True,Bronze
12613,57,10,6817.37,1,Champions,0.000120864395,0,681.737,10226.055,10224.819034049187,-520.0667840491878,False,Platinum
12614,277,1,315.6,0,Dormant / At-Risk,0.99988925,1,315.6,473.40000000000003,0.052429050000022875,439.67757095,True,Bronze
12615,2,8,5740.9800000000005,1,Champions,6.291686e-05,0,717.6225000000001,8611.470000000001,8610.928193347616,-440.03169334761515,False,Platinum
12616,95,3,1131.1,0,Dormant / At-Risk,0.9954834,1,377.0333333333333,1696.6499999999999,7.663089389999969,1594.15441061,True,Silver
12617,29,1,352.98,0,Dormant / At-Risk,0.9994904,1,352.98,529.47,0.26981791199999944,492.726682088,True,Bronze
12618,21,1,177.31,0,Dormant / At-Risk,0.99960846,1,177.31,265.96500000000003,0.10413593609999151,242.5626140639,True,Bronze
12619,16,10,3781.38,1,Champions,8.002189e-05,0,378.13800000000003,5672.07,5671.616110238388,-293.14961023838805,False,Gold
12620,14,3,1339.41,1,Champions,0.027986323,0,446.47,2009.1150000000002,1952.8872586658551,-54.228008665854986,False,Silver
12621,1,35,24311.2,1,Champions,6.234962e-05,0,694.6057142857143,36466.8,36464.526308877386,-1831.0663088773872,False,Platinum
12622,232,1,180.1,0,Dormant / At-Risk,0.99994314,1,180.1,270.15,0.015360729000012811,246.62713927099998,True,Bronze
12623,276,7,3747.84,1,Champions,0.024076056,0,535.4057142857143,5621.76,5486.410191421441,-155.73819142144112,False,Gold
12624,106,2,641.13,0,Dormant / At-Risk,0.9995492,1,320.565,961.6949999999999,0.43353210599997444,903.1767178939999,True,Bronze
12625,211,4,5164.88,1,Champions,0.13398568,0,1291.22,7747.32,6709.2900616224,640.6639383776001,True,Gold
12626,23,9,6620.4800000000005,1,Champions,6.918343e-05,0,735.6088888888889,9930.720000000001,9930.032958728032,-505.848958728031,False,Platinum
12627,10,7,4478.53,1,Champions,6.846177e-05,0,639.79,6717.795,6717.335087863803,-345.4298378638032,False,Gold
12628,4,3,786.46,1,Champions,0.013258333,0,262.15333333333336,1179.69,1164.04927714323,-53.34377714323,False,Silver
12629,385,2,1558.22,0,Dormant / At-Risk,0.999175,1,779.11,2337.33,1.9282972499999174,2208.53520275,True,Silver
12630,9,2,1270.88,1,Champions,0.05799125,0,635.44,1906.3200000000002,1795.7701203000001,5.233879699999989,True,Silver
12631,57,6,3481.57,1,Champions,0.00022130937,0,580.2616666666667,5222.3550000000005,5221.199243905035,-269.96199390503443,False,Gold
12632,520,2,804.88,0,Dormant / At-Risk,0.9995815,1,402.44,1207.32,0.5052634199999859,1136.44873658,True,Bronze
12633,58,7,5678.16,1,Champions,0.0001309922,0,811.1657142857142,8517.24,8516.124307994472,-434.7463079944728,False,Platinum
12634,535,2,490.0,0,Dormant / At-Risk,0.999627,1,245.0,735.0,0.2741549999999682,687.975845,True,Bronze
12635,89,4,2930.41,1,Champions,0.06959361,0,732.6025,4395.615,4089.70828397985,76.12596602014992,True,Gold
12636,738,1,141.0,0,Dormant / At-Risk,0.99989796,1,141.0,211.5,0.02158146000000538,190.90341854,True,Bronze
12637,67,12,8283.81,1,Champions,0.00014495192,0,690.3175,12425.715,12423.913868753378,-629.4846187533785,False,Platinum
12638,33,2,921.49,0,Dormant / At-Risk,0.9760573,1,460.745,1382.2350000000001,33.09443793449998,1270.0288120655,True,Silver
12639,238,3,1312.37,0,Dormant / At-Risk,0.99755126,1,437.45666666666665,1968.5549999999998,4.8204793706999,1855.3067706293,True,Silver
12640,23,3,1174.58,1,Champions,0.16942045,0,391.52666666666664,1761.87,1463.3731917584998,200.40330824149987,True,Silver
12641,115,1,185.9,0,Dormant / At-Risk,0.9999193,1,185.9,278.85,0.022503195000012445,254.88499680500001,True,Bronze
12642,25,3,1013.26,1,Champions,0.29906985,0,337.75333333333333,1519.8899999999999,1065.3367256835,368.5587743164999,True,Silver
12643,128,12,8304.82,1,Champions,0.00040561595,0,692.0683333333333,12457.23,12452.17714881918,-627.808648819182,False,Platinum
12644,129,4,1918.49,0,Dormant / At-Risk,0.72052217,1,479.6225,2877.735,804.2631331150501,1919.58511688495,True,Silver
12645,33,8,3539.3,1,Champions,0.00014371,0,442.4125,5308.950000000001,5308.187050795501,-274.6845507955004,False,Gold
12646,4,2,1346.97,1,Champions,0.031392913,0,673.485,2020.455,1957.027031964585,-47.59478196458508,False,Silver
12647,22,36,16955.55,1,Champions,6.650912e-05,0,470.98749999999995,25433.324999999997,25431.633451935573,-1279.9747019355782,False,Platinum
12648,154,4,1112.0,0,Dormant / At-Risk,0.9911084,1,278.0,1668.0,14.8311888,1559.7688111999998,True,Silver
12649,107,8,2294.65,1,Champions,0.0011309701,0,286.83125,3441.9750000000004,3438.082229190053,-178.20597919005286,False,Gold
12650,3,1,314.44,0,Dormant / At-Risk,0.9776039,1,314.44,471.65999999999997,10.563344526000014,427.5136554739999,True,Silver
12651,334,4,377.75,0,Dormant / At-Risk,0.99942833,1,94.4375,566.625,0.3239225137500137,527.9698274862499,True,Bronze
12652,331,2,1017.03,0,Dormant / At-Risk,0.9996222,1,508.515,1525.545,0.5763509009999752,1438.691399099,True,Bronze
12653,148,3,4160.83,1,Champions,0.33518314,0,1386.9433333333334,6241.245,4149.2849033907,1769.8978466093004,True,Gold
12654,10,5,601.98,1,Champions,0.027827678,0,120.396,902.97,877.8424415963401,-30.020941596340094,False,Silver
12655,423,1,261.35,0,Dormant / At-Risk,0.9999008,1,261.35,392.02500000000003,0.038888879999986664,362.38486112000004,True,Bronze
12656,17,8,6407.83,1,Champions,6.483622e-05,0,800.97875,9611.744999999999,9611.121810786595,-489.96406078659675,False,Platinum
12657,11,4,1643.18,1,Champions,0.002219979,0,410.795,2464.77,2459.2982623601697,-127.76676236016965,False,Gold
12658,18,1,686.05,0,Dormant / At-Risk,0.99018973,1,686.05,1029.0749999999998,10.095503600250009,957.5257463997498,True,Silver
12659,29,1,91.68,0,Dormant / At-Risk,0.9997991,1,91.68,137.52,0.0276277679999929,120.616372232,True,Bronze
12660,11,1,245.1,0,Dormant / At-Risk,0.99928916,1,245.1,367.65,0.26134032599999646,339.006159674,True,Bronze
12661,436,1,162.0,0,Dormant / At-Risk,0.9999441,1,162.0,243.0,0.013583699999999421,220.8364163,True,Bronze
12662,0,20,6726.54,1,Champions,6.234962e-05,0,336.327,10089.81,10089.180904180628,-513.8614041806286,False,Platinum
12663,624,2,239.4,0,Dormant / At-Risk,0.9998908,1,119.7,359.1,0.03921372000001131,331.10578627999996,True,Bronze
12664,8,11,6070.04,1,Champions,6.264033e-05,0,551.8218181818182,9105.06,9104.489656036929,-464.68265603693,False,Platinum
12665,324,3,313.6,0,Dormant / At-Risk,0.99975413,1,104.53333333333335,470.40000000000003,0.11565724799999125,436.764342752,True,Bronze
12666,394,1,1248.42,0,Dormant / At-Risk,0.99970394,1,1248.42,1872.63,0.5544108378000794,1768.4440891621998,True,Bronze
12667,58,1,620.13,0,Dormant / At-Risk,0.99959546,1,620.13,930.1949999999999,0.37630108530000816,873.3089489146998,True,Bronze
12668,11,10,11383.03,1,Champions,6.4861444e-05,0,1138.303,17074.545000000002,17073.43752035566,-862.619770355659,False,Platinum
12669,150,3,2744.03,0,Dormant / At-Risk,0.7718324,1,914.6766666666667,4116.045,939.1481091420001,2961.094640858,True,Silver
12670,10,7,3760.29,1,Champions,9.3406634e-05,0,537.1842857142857,5640.4349999999995,5639.908145952353,-291.49489595235354,False,Gold
12671,606,1,2622.481,0,Dormant / At-Risk,0.9959643,1,2622.481,3933.7215000000006,15.875319857549906,3711.1601051424504,True,Silver
12672,329,2,437.05,0,Dormant / At-Risk,0.99974114,1,218.525,655.575,0.16970214449998158,612.6265478555,True,Bronze
12673,5,3,1230.02,1,Champions,0.0055803857,0,410.00666666666666,1845.03,1834.734020971929,-91.95552097192922,False,Silver
12674,38,4,1970.6,1,Champions,0.016809532,0,492.65,2955.8999999999996,2906.2127043611995,-108.10770436119992,False,Gold
12675,553,2,957.25,0,Dormant / At-Risk,0.9993704,1,478.625,1435.875,0.9040269000000114,1353.1772231,True,Silver
12676,24,11,2843.09,1,Champions,9.598793e-05,0,258.4627272727273,4264.635,4264.2256465141445,-222.82239651414466,False,Gold
12677,555,2,395.1,0,Dormant / At-Risk,0.99956685,1,197.55,592.6500000000001,0.25670634749999605,552.7607936525001,True,Bronze
12678,42,21,34281.18,1,Champions,0.00010146212,0,1632.4371428571428,51421.770000000004,51416.552638201654,-2575.8711382016554,False,Platinum
12679,58,4,1113.02,0,Dormant / At-Risk,0.59419215,1,278.255,1669.53,677.5083798105,898.5451201895,True,Silver
12680,0,4,880.81,1,Champions,0.0023128507,0,220.2025,1321.215,1318.1592269623995,-73.00497696239972,False,Silver
12681,14,45,29834.76,1,Champions,6.507097e-05,0,662.9946666666666,44752.14,44749.22793484062,-2244.694934840627,False,Platinum
12682,3,52,22950.22,1,Champions,6.234962e-05,0,441.35038461538466,34425.33,34423.183593756126,-1729.1200937561262,False,Platinum
12683,4,21,11633.7,1,Champions,6.234962e-05,0,553.9857142857143,17450.550000000003,17449.461964838712,-881.4394648387097,False,Platinum
12684,7,7,2283.63,1,Champions,0.00027556455,0,326.23285714285714,3425.445,3424.5010687900253,-180.32831879002515,False,Gold
12685,28,6,2863.08,1,Champions,0.0001866387,0,477.18,4294.62,4293.818457706206,-223.929457706206,False,Gold
12686,371,1,89.14,0,Dormant / At-Risk,0.9999467,1,89.14,133.71,0.00712674300000453,117.017373257,True,Bronze
12687,480,2,2138.91,0,Dormant / At-Risk,0.99792576,1,1069.455,3208.365,6.654919017600015,3031.2918309823995,True,Silver
12688,113,1,4873.81,0,Dormant / At-Risk,0.87497485,1,4873.81,7310.715,914.0232394822502,6021.15601051775,True,Silver
12689,25,2,1247.61,0,Dormant / At-Risk,0.70437217,1,623.805,1871.415,553.2423554794501,1214.6018945205496,True,Silver
12690,205,1,389.01,0,Dormant / At-Risk,0.99985385,1,389.01,583.515,0.08528071724997434,544.2539692827501,True,Bronze
12691,28,7,1170.4,1,Champions,0.007201642,0,167.20000000000002,1755.6000000000001,1742.9567973048001,-85.13679730479998,False,Silver
12692,637,1,110.95,0,Dormant / At-Risk,0.9999045,1,110.95,166.425,0.015893587500004348,148.08785641249997,True,Bronze
12693,127,7,1703.02,1,Champions,0.03672213,0,243.28857142857143,2554.5299999999997,2460.7222172510997,-43.918717251100134,False,Gold
12694,70,3,1843.35,0,Dormant / At-Risk,0.79289514,1,614.4499999999999,2765.0249999999996,572.6501155214997,2044.1236344784998,True,Silver
12695,7,7,1407.12,1,Champions,0.0007588953,0,201.01714285714283,2110.68,2109.078214868196,-113.9322148681963,False,Silver
12696,434,2,851.91,0,Dormant / At-Risk,0.9996068,1,425.955,1277.865,0.5024565179999776,1203.469293482,True,Bronze
12697,28,3,957.59,0,Dormant / At-Risk,0.49024594,0,319.19666666666666,1436.385,732.2030854731,622.3626645269,True,Silver
12698,590,1,339.75,0,Dormant / At-Risk,0.99976236,1,339.75,509.625,0.12110728500001984,474.02264271499996,True,Bronze
12699,417,1,638.11,0,Dormant / At-Risk,0.9998443,1,638.11,957.165,0.14903059049998166,899.1577194095,True,Bronze
12700,7,4,4939.99,1,Champions,0.00017283866,0,1234.9975,7409.985,7408.70426812198,-379.2185181219811,False,Gold
12701,79,6,2446.41,1,Champions,0.000772867,0,407.73499999999996,3669.615,3666.7788756637947,-190.64462566379507,False,Gold
12702,19,1,219.0,0,Dormant / At-Risk,0.9995982,1,219.0,328.5,0.13199130000000253,301.9430087,True,Bronze
12703,71,4,1006.53,0,Dormant / At-Risk,0.8073613,1,251.6325,1509.795,290.8449460665001,1133.4603039335,True,Silver
12704,7,8,2340.84,1,Champions,0.00013089406,0,292.605,3511.26,3510.800396922885,-185.1033969228847,False,Gold
12705,15,14,11762.1,1,Champions,6.507097e-05,0,840.15,17643.15,17642.001943115647,-891.0094431156467,False,Platinum
12707,291,1,603.42,0,Dormant / At-Risk,0.99985397,1,603.42,905.1299999999999,0.13217613390001737,849.7413238660998,True,Bronze
12708,29,18,5117.66,1,Champions,9.629459e-05,0,284.31444444444446,7676.49,7675.75079554281,-393.08529554281085,False,Gold
12709,15,34,30291.76,1,Champions,6.507097e-05,0,890.9341176470588,45437.64,45434.68332869069,-2278.925328690697,False,Platinum
12710,96,3,1149.02,0,Dormant / At-Risk,0.9954834,1,383.00666666666666,1723.53,7.784495597999968,1619.569004402,True,Silver
12711,611,2,1339.05,0,Dormant / At-Risk,0.99909294,1,669.525,2008.5749999999998,1.8218980394999187,1896.3243519604998,True,Silver
12712,28,21,6723.03,1,Champions,8.505612e-05,0,320.14428571428573,10084.545,10083.687247730335,-513.3694977303348,False,Platinum
12713,0,1,848.55,1,Champions,0.30808276,0,848.55,1272.8249999999998,880.6895610029999,318.4941889969998,True,Silver
12714,9,12,14093.71,1,Champions,6.234962e-05,0,1174.4758333333332,21140.565,21139.246893805663,-1065.7101438056634,False,Platinum
12715,106,1,343.36,0,Dormant / At-Risk,0.9997831,1,343.36,515.04,0.11171217599998162,479.176287824,True,Bronze
12716,3,2,1053.49,1,Champions,0.04234303,0,526.745,1580.2350000000001,1513.3230619879503,-22.09981198795026,False,Silver
12717,151,3,1308.91,0,Dormant / At-Risk,0.9931056,1,436.30333333333334,1963.3650000000002,13.536223655999937,1841.6605263440001,True,Silver
12718,71,1,238.25,0,Dormant / At-Risk,0.9998882,1,238.25,357.375,0.0399545249999983,329.466295475,True,Bronze
