CustomerID,Recency,Frequency,Monetary,Cluster,Segment,churn_probability,churn_predicted
12807,383,1,330.35,0,Dormant / At-Risk,0.9998573,1
12808,36,5,776.7,1,Champions,0.10676024,0
12809,177,3,1755.94,0,Dormant / At-Risk,0.9472731,1
12810,534,2,534.99,0,Dormant / At-Risk,0.99962676,1
12811,260,5,1033.9,0,Dormant / At-Risk,0.9928376,1
12812,44,1,229.64,0,Dormant / At-Risk,0.9998505,1
12813,501,3,1687.8,0,Dormant / At-Risk,0.99721503,1
12814,101,1,125.92,0,Dormant / At-Risk,0.9999163,1
12815,147,2,1063.46,0,Dormant / At-Risk,0.999426,1
12816,95,2,572.2,0,Dormant / At-Risk,0.99958104,1
12817,281,3,690.98,0,Dormant / At-Risk,0.99939716,1
12818,261,1,1542.08,0,Dormant / At-Risk,0.9994585,1
12819,458,1,540.52,0,Dormant / At-Risk,0.9998404,1
12820,3,11,2689.52,1,Champions,8.7085034e-05,0
12821,214,2,220.8,0,Dormant / At-Risk,0.9999292,1
12822,70,2,948.88,0,Dormant / At-Risk,0.996271,1
12823,74,18,6501.5,1,Champions,0.00014792674,0
12824,59,1,397.12,0,Dormant / At-Risk,0.999647,1
12825,521,2,518.63,0,Dormant / At-Risk,0.99962676,1
12826,2,12,2800.75,1,Champions,8.650666e-05,0
12827,5,3,430.15,1,Champions,0.0521547,0
12828,2,6,1018.71,1,Champions,0.0015684988,0
12829,336,3,385.3,0,Dormant / At-Risk,0.9996567,1
12830,37,6,6814.64,1,Champions,0.000111623165,0
12831,262,3,451.11,0,Dormant / At-Risk,0.9995932,1
12832,32,2,383.03,0,Dormant / At-Risk,0.99867576,1
12833,145,1,417.38,0,Dormant / At-Risk,0.9998196,1
12834,282,1,312.38,0,Dormant / At-Risk,0.99988925,1
12835,427,41,5996.83,1,Champions,0.0030886508,0
12836,59,15,6559.7300000000005,1,Champions,0.0001230266,0
12837,173,2,662.66,0,Dormant / At-Risk,0.99961036,1
12838,33,10,2975.91,1,Champions,0.00013637259,0
12839,2,26,9669.12,1,Champions,6.234962e-05,0
12840,143,7,4041.97,1,Champions,0.0022490527,0
12841,4,40,6958.2,1,Champions,6.234962e-05,0
12842,70,4,1917.99,1,Champions,0.19782698,0
12843,65,30,6583.36,1,Champions,0.00014495192,0
12844,29,4,648.6,0,Dormant / At-Risk,0.81687194,1
12845,267,4,354.09000000000003,0,Dormant / At-Risk,0.9992561,1
12846,682,1,15.58,0,Dormant / At-Risk,0.9999045,1
12847,22,2,1609.0,1,Champions,0.47463474,0
12848,675,1,208.0,0,Dormant / At-Risk,0.9999045,1
12849,31,6,3042.4700000000003,1,Champions,0.00020773963,0
12850,445,1,330.0,0,Dormant / At-Risk,0.99984515,1
12851,96,2,280.76,0,Dormant / At-Risk,0.99969923,1
12852,294,1,311.55,0,Dormant / At-Risk,0.9998919,1
12853,134,11,3907.5,1,Champions,0.00068441266,0
12854,78,7,2970.9700000000003,1,Champions,0.0003012918,0
12855,372,4,612.84,0,Dormant / At-Risk,0.9993093,1
12856,7,6,2170.78,1,Champions,0.00032674527,0
12857,210,6,3688.0,1,Champions,0.025185226,0
12858,383,1,147.27,0,Dormant / At-Risk,0.9999467,1
12859,458,1,575.1,0,Dormant / At-Risk,0.99983954,1
12860,693,1,54.22,0,Dormant / At-Risk,0.99989796,1
12861,619,1,68.25,0,Dormant / At-Risk,0.9999113,1
12862,425,2,984.62,0,Dormant / At-Risk,0.99961,1
12863,52,6,2792.55,1,Champions,0.0002496223,0
12864,138,2,299.57,0,Dormant / At-Risk,0.9997675,1
12865,26,4,3323.4700000000003,1,Champions,0.0013767155,0
12866,283,3,1227.35,0,Dormant / At-Risk,0.99845564,1
12867,26,13,7829.26,1,Champions,7.876657e-05,0
12868,185,8,2043.76,1,Champions,0.020014849,0
12869,681,1,337.67,0,Dormant / At-Risk,0.99974436,1
12870,375,3,1676.95,0,Dormant / At-Risk,0.997335,1
12871,84,3,744.02,0,Dormant / At-Risk,0.9986235,1
12872,326,12,3283.96,1,Champions,0.0036904574,0
12873,282,3,2027.3,0,Dormant / At-Risk,0.98757833,1
12874,385,2,948.42,0,Dormant / At-Risk,0.99962544,1
12875,143,5,1356.9900000000002,0,Dormant / At-Risk,0.86713564,1
12876,57,4,4081.79,1,Champions,0.0051118713,0
12877,3,20,2942.14,1,Champions,8.650666e-05,0
12878,236,2,854.99,0,Dormant / At-Risk,0.99960047,1
12879,44,3,573.22,0,Dormant / At-Risk,0.99286884,1
12880,381,2,640.13,0,Dormant / At-Risk,0.999713,1
12881,275,1,298.0,0,Dormant / At-Risk,0.99988616,1
12882,9,2,1463.04,1,Champions,0.05095569,0
12883,24,4,703.47,1,Champions,0.29290396,0
12884,88,1,309.05,0,Dormant / At-Risk,0.9998274,1
12885,63,3,1175.22,0,Dormant / At-Risk,0.96385396,1
12886,67,2,1378.4,0,Dormant / At-Risk,0.98809355,1
12887,383,1,222.4,0,Dormant / At-Risk,0.9999467,1
12888,214,2,354.12,0,Dormant / At-Risk,0.9997756,1
12889,381,4,385.46,0,Dormant / At-Risk,0.99939525,1
12890,24,2,706.02,0,Dormant / At-Risk,0.98632705,1
12891,185,11,840.5,1,Champions,0.43019977,0
12892,396,1,263.38,0,Dormant / At-Risk,0.9999056,1
12893,30,1,176.55,0,Dormant / At-Risk,0.99980503,1
12894,575,1,157.35,0,Dormant / At-Risk,0.99990964,1
12895,42,2,372.8,0,Dormant / At-Risk,0.9991873,1
12897,204,4,514.25,0,Dormant / At-Risk,0.9987435,1
12898,463,2,296.21,0,Dormant / At-Risk,0.99979883,1
12899,413,1,366.4,0,Dormant / At-Risk,0.9998785,1
12900,422,1,340.33000000000004,0,Dormant / At-Risk,0.99985003,1
12901,8,28,17654.54,1,Champions,6.234962e-05,0
12902,264,1,138.68,0,Dormant / At-Risk,0.99994445,1
12903,428,1,833.5300000000001,0,Dormant / At-Risk,0.9998242,1
12904,18,2,496.06,0,Dormant / At-Risk,0.9844263,1
12905,576,2,1018.42,0,Dormant / At-Risk,0.999371,1
12906,11,5,2919.81,1,Champions,0.00025328144,0
12907,395,2,508.91,0,Dormant / At-Risk,0.99973255,1
12908,176,5,1776.0,0,Dormant / At-Risk,0.5807208,1
12909,39,8,3103.19,1,Champions,0.00014937663,0
12910,23,13,5796.52,1,Champions,6.950599e-05,0
12911,551,1,1651.72,0,Dormant / At-Risk,0.999196,1
12912,2,5,1662.3,1,Champions,0.0008489006,0
12913,4,13,6283.24,1,Champions,6.234962e-05,0
12914,400,1,223.98,0,Dormant / At-Risk,0.99994564,1
12915,148,4,975.1,0,Dormant / At-Risk,0.9942415,1
12916,138,7,4479.73,1,Champions,0.0021246457,0
12917,128,6,4359.2,1,Champions,0.0008360277,0
12918,626,1,10953.5,0,Dormant / At-Risk,0.9304945,1
12919,8,6,1335.19,1,Champions,0.0011304057,0
12920,17,4,486.64,1,Champions,0.16813041,0
12921,9,74,35233.24,1,Champions,6.234962e-05,0
12922,161,1,405.38,0,Dormant / At-Risk,0.99982363,1
12923,64,3,770.42,0,Dormant / At-Risk,0.9958047,1
12924,88,12,2469.4,1,Champions,0.00043937837,0
12925,4,3,729.33,1,Champions,0.028162401,0
12926,411,4,1523.97,0,Dormant / At-Risk,0.9955663,1
12927,394,1,197.31,0,Dormant / At-Risk,0.9999467,1
12928,35,12,4304.89,1,Champions,9.8749915e-05,0
12929,311,1,117.85,0,Dormant / At-Risk,0.99994576,1
12930,78,2,415.8,0,Dormant / At-Risk,0.9994568,1
12931,21,57,92347.34,1,Champions,6.650912e-05,0
12932,539,8,1698.56,0,Dormant / At-Risk,0.71113086,1
12933,24,8,1636.63,1,Champions,0.00048159508,0
12934,736,1,181.65,0,Dormant / At-Risk,0.99989796,1
12935,2,15,4243.86,1,Champions,6.264033e-05,0
12936,17,4,1063.9,1,Champions,0.008532044,0
12937,15,9,3097.61,1,Champions,8.929218e-05,0
12938,25,1,114.14,0,Dormant / At-Risk,0.99970454,1
12939,64,20,25264.8,1,Champions,0.00014070857,0
12940,54,2,899.69,0,Dormant / At-Risk,0.9921089,1
12941,724,1,377.49,0,Dormant / At-Risk,0.99977237,1
12942,131,3,675.6,0,Dormant / At-Risk,0.9992686,1
12943,558,2,496.5,0,Dormant / At-Risk,0.99954647,1
12944,35,2,604.51,0,Dormant / At-Risk,0.99824584,1
12945,288,2,900.11,0,Dormant / At-Risk,0.99959296,1
12946,436,1,324.45,0,Dormant / At-Risk,0.99985003,1
12947,143,6,1603.99,1,Champions,0.16767,0
12948,16,9,2317.43,1,Champions,0.000116993724,0
12949,30,22,15526.7,1,Champions,9.8475524e-05,0
12950,2,3,1843.0,1,Champions,0.002524877,0
12951,8,15,3213.7200000000003,1,Champions,8.576102e-05,0
12952,5,4,1387.79,1,Champions,0.0018865088,0
12953,9,2,828.8100000000001,1,Champions,0.09991904,0
12954,638,1,162.45,0,Dormant / At-Risk,0.9999045,1
12955,1,11,4757.16,1,Champions,6.264033e-05,0
12956,306,4,521.89,0,Dormant / At-Risk,0.99918264,1
12957,9,13,8706.97,1,Champions,6.234962e-05,0
12958,400,2,467.34,0,Dormant / At-Risk,0.99974066,1
12959,484,1,150.95,0,Dormant / At-Risk,0.9999403,1
12960,413,4,1322.0700000000002,0,Dormant / At-Risk,0.99702054,1
12961,379,1,211.99,0,Dormant / At-Risk,0.9999467,1
12962,7,2,266.39,0,Dormant / At-Risk,0.9160963,1
12963,8,12,3235.79,1,Champions,8.576102e-05,0
12964,437,1,132.24,0,Dormant / At-Risk,0.9999441,1
12965,89,1,769.8100000000001,0,Dormant / At-Risk,0.9997067,1
12966,9,1,160.18,0,Dormant / At-Risk,0.9973814,1
12967,358,3,2938.52,0,Dormant / At-Risk,0.9446169,1
12968,112,1,135.95,0,Dormant / At-Risk,0.9999163,1
12969,602,1,122.45,0,Dormant / At-Risk,0.9999113,1
12970,7,10,1453.6,1,Champions,0.00022081195,0
12971,3,116,15704.6,1,Champions,6.234962e-05,0
12972,413,4,1161.2,0,Dormant / At-Risk,0.9972898,1
12973,413,1,385.55,0,Dormant / At-Risk,0.99986637,1
12974,197,2,408.95,0,Dormant / At-Risk,0.9996923,1
12975,436,6,2100.09,0,Dormant / At-Risk,0.9425933,1
12976,211,8,3156.38,1,Champions,0.0035246809,0
12977,156,4,513.88,0,Dormant / At-Risk,0.99783593,1
12978,385,5,2502.82,0,Dormant / At-Risk,0.75594157,1
12979,729,1,517.7,0,Dormant / At-Risk,0.9997274,1
12980,157,21,16245.78,1,Champions,0.0006402883,0
12981,29,2,372.22,0,Dormant / At-Risk,0.99859446,1
12982,242,8,2744.81,1,Champions,0.0065258094,0
12983,598,1,490.08,0,Dormant / At-Risk,0.9997631,1
12984,18,1,97.5,0,Dormant / At-Risk,0.9995976,1
12985,0,2,1239.38,1,Champions,0.017714115,0
12986,428,10,2729.84,1,Champions,0.026805654,0
12987,73,5,1312.21,1,Champions,0.0892286,0
12988,292,1,505.82,0,Dormant / At-Risk,0.99985147,1
12989,3,33,13551.75,1,Champions,6.234962e-05,0
12990,31,7,955.5,1,Champions,0.017481698,0
12991,23,3,764.82,0,Dormant / At-Risk,0.6999907,1
12992,725,1,93.35,0,Dormant / At-Risk,0.99989796,1
12993,23,8,1259.63,1,Champions,0.0009377613,0
12994,4,3,974.42,1,Champions,0.009029973,0
12995,85,1,211.32,0,Dormant / At-Risk,0.99991345,1
12996,375,1,355.5,0,Dormant / At-Risk,0.99988115,1
12997,22,8,2110.91,1,Champions,0.00018054646,0
12998,492,3,920.08,0,Dormant / At-Risk,0.9989874,1
12999,196,3,455.88,0,Dormant / At-Risk,0.9994917,1
13000,106,4,1032.5,0,Dormant / At-Risk,0.9793407,1
13001,4,33,24042.65,1,Champions,6.234962e-05,0
13002,318,3,414.13,0,Dormant / At-Risk,0.9996118,1
13003,105,3,149.05,0,Dormant / At-Risk,0.99979824,1
13004,11,36,11650.85,1,Champions,6.4861444e-05,0
13005,173,4,999.68,0,Dormant / At-Risk,0.9957723,1
13006,56,1,81.57,0,Dormant / At-Risk,0.9998846,1
13007,579,1,175.25,0,Dormant / At-Risk,0.9999113,1
13008,323,3,612.13,0,Dormant / At-Risk,0.99962723,1
13009,672,1,234.0,0,Dormant / At-Risk,0.9999045,1
13010,374,2,330.12,0,Dormant / At-Risk,0.9997507,1
13011,372,1,50.55,0,Dormant / At-Risk,0.9999467,1
13012,9,11,2957.83,1,Champions,8.650666e-05,0
13013,1,29,11097.43,1,Champions,6.234962e-05,0
13014,10,11,5381.08,1,Champions,6.516387e-05,0
13015,53,11,6579.78,1,Champions,0.000113763504,0
13016,73,3,789.89,0,Dormant / At-Risk,0.9941678,1
13017,7,1,204.0,0,Dormant / At-Risk,0.9973449,1
13018,16,35,9763.16,1,Champions,6.455132e-05,0
13019,379,6,1229.95,0,Dormant / At-Risk,0.9907284,1
13020,562,2,618.96,0,Dormant / At-Risk,0.9995733,1
13021,4,17,4887.24,1,Champions,6.264033e-05,0
13022,429,1,65.3,0,Dormant / At-Risk,0.9999441,1
13023,64,3,1449.03,0,Dormant / At-Risk,0.9093097,1
13024,470,2,555.87,0,Dormant / At-Risk,0.99970573,1
13025,731,1,323.39,0,Dormant / At-Risk,0.9997267,1
13026,1,9,1733.08,1,Champions,0.00015860869,0
13027,113,19,17239.2,1,Champions,0.0002712097,0
13028,22,2,661.3199999999999,0,Dormant / At-Risk,0.9855215,1
13029,30,5,1927.3,1,Champions,0.0014548738,0
13030,11,2,752.44,0,Dormant / At-Risk,0.9002995,1
13031,407,5,3292.84,0,Dormant / At-Risk,0.7254104,1
13032,52,9,2815.96,1,Champions,0.00015783744,0
13033,357,2,220.55,0,Dormant / At-Risk,0.99993443,1
13034,54,3,756.82,0,Dormant / At-Risk,0.9917995,1
13035,73,3,1364.2,0,Dormant / At-Risk,0.9558642,1
13036,684,1,307.1,0,Dormant / At-Risk,0.9998098,1
13037,138,12,3914.95,1,Champions,0.0008814755,0
13038,80,3,908.46,0,Dormant / At-Risk,0.99598527,1
13039,584,4,1010.73,0,Dormant / At-Risk,0.99718237,1
13040,8,2,676.99,1,Champions,0.23469096,0
13041,450,4,799.13,0,Dormant / At-Risk,0.9983912,1
13042,598,3,1488.59,0,Dormant / At-Risk,0.9962423,1
13043,273,1,516.42,0,Dormant / At-Risk,0.99985147,1
13044,291,11,4848.05,1,Champions,0.0010295204,0
13045,99,3,808.9200000000001,0,Dormant / At-Risk,0.99833053,1
13046,30,3,949.25,0,Dormant / At-Risk,0.65035015,1
13047,31,24,8428.53,1,Champions,9.467345e-05,0
13048,14,9,4049.13,1,Champions,6.537436e-05,0
13049,64,4,1408.24,1,Champions,0.44779503,0
13050,14,35,11986.52,1,Champions,6.507097e-05,0
13051,578,2,155.8,0,Dormant / At-Risk,0.9998908,1
13052,212,7,3119.33,1,Champions,0.019795205,0
13053,621,1,127.65,0,Dormant / At-Risk,0.9999113,1
13055,78,4,2321.11,1,Champions,0.12389653,0
13056,551,1,209.48,0,Dormant / At-Risk,0.99990964,1
13057,530,3,709.59,0,Dormant / At-Risk,0.9991272,1
13058,24,3,271.40000000000003,0,Dormant / At-Risk,0.9831254,1
13059,249,10,2291.77,1,Champions,0.013562973,0
13060,253,1,307.53000000000003,0,Dormant / At-Risk,0.99988925,1
13061,72,1,248.61,0,Dormant / At-Risk,0.999892,1
13062,191,1,346.98,0,Dormant / At-Risk,0.9998336,1
13063,480,1,188.4,0,Dormant / At-Risk,0.9999403,1
13064,12,6,1666.84,1,Champions,0.0006691014,0
13065,373,5,1055.05,0,Dormant / At-Risk,0.9967223,1
13066,24,2,470.8,0,Dormant / At-Risk,0.9941261,1
13067,82,3,508.51,0,Dormant / At-Risk,0.99903786,1
13068,10,2,344.0,0,Dormant / At-Risk,0.98635954,1
13069,0,38,9284.45,1,Champions,6.234962e-05,0
13070,192,4,751.7,0,Dormant / At-Risk,0.9973641,1
13071,612,1,129.22,0,Dormant / At-Risk,0.9999113,1
13072,266,1,177.15,0,Dormant / At-Risk,0.99994445,1
13073,411,2,418.08,0,Dormant / At-Risk,0.9997392,1
13074,511,4,1378.74,0,Dormant / At-Risk,0.99620205,1
13075,129,1,919.61,0,Dormant / At-Risk,0.99968874,1
13076,457,1,135.4,0,Dormant / At-Risk,0.9999422,1
13077,1,11,2740.65,1,Champions,8.7085034e-05,0
13078,3,57,29018.06,1,Champions,6.234962e-05,0
13079,4,6,419.18,1,Champions,0.008366327,0
13080,179,4,280.73,0,Dormant / At-Risk,0.99882966,1
13081,11,28,56838.37,1,Champions,6.4861444e-05,0
13082,126,21,7335.75,1,Champions,0.00040561595,0
13083,4,3,395.43,1,Champions,0.050482288,0
13084,491,1,122.4,0,Dormant / At-Risk,0.9999403,1
13085,157,8,2433.28,1,Champions,0.00340472,0
13086,382,1,439.33,0,Dormant / At-Risk,0.9998622,1
13087,726,1,313.64,0,Dormant / At-Risk,0.9997967,1
13088,417,1,236.11,0,Dormant / At-Risk,0.99994564,1
13089,2,203,113416.91,1,Champions,6.234962e-05,0
13090,8,24,13091.74,1,Champions,6.234962e-05,0
13091,28,3,2321.82,1,Champions,0.050873317,0
13092,70,12,2140.28,1,Champions,0.00036581384,0
13093,275,55,54144.25,1,Champions,0.0008807069,0
13094,21,13,2209.44,1,Champions,0.00011967148,0
13095,70,1,74.39999999999999,0,Dormant / At-Risk,0.9998903,1
13096,394,1,419.7000000000001,0,Dormant / At-Risk,0.9998622,1
13097,32,28,13324.1,1,Champions,9.754968e-05,0
13098,1,28,28882.44,1,Champions,6.234962e-05,0
13099,99,1,207.36,0,Dormant / At-Risk,0.9999163,1
13101,234,4,695.4,0,Dormant / At-Risk,0.9979674,1
13102,1,37,11380.1,1,Champions,6.234962e-05,0
13103,39,3,709.64,0,Dormant / At-Risk,0.97699237,1
13104,3,9,1709.1,1,Champions,0.0001696495,0
13105,436,1,72.0,0,Dormant / At-Risk,0.9999441,1
13106,133,2,603.46,0,Dormant / At-Risk,0.9996655,1
13107,44,9,5253.07,1,Champions,0.00010766624,0
13108,372,2,748.46,0,Dormant / At-Risk,0.9997235,1
13109,59,3,1134.03,0,Dormant / At-Risk,0.94025886,1
13110,31,12,2957.4700000000003,1,Champions,0.00013135267,0
13111,718,1,321.88000000000005,0,Dormant / At-Risk,0.9997967,1
13112,541,1,20.6,0,Dormant / At-Risk,0.9999232,1
13113,0,37,18230.07,1,Champions,6.234962e-05,0
13114,730,1,234.38,0,Dormant / At-Risk,0.99989796,1
13115,11,10,5494.7,1,Champions,6.516387e-05,0
13116,138,1,501.14,0,Dormant / At-Risk,0.99981564,1
13117,21,18,2255.66,1,Champions,0.00012610284,0
13118,19,9,2415.41,1,Champions,9.196354e-05,0
13119,668,1,134.9,0,Dormant / At-Risk,0.9999045,1
13120,238,1,30.6,0,Dormant / At-Risk,0.99994314,1
13121,269,1,283.73,0,Dormant / At-Risk,0.9998789,1
13122,94,2,922.39,0,Dormant / At-Risk,0.9992865,1
13123,472,2,506.75,0,Dormant / At-Risk,0.9997002,1
13124,89,4,4641.66,1,Champions,0.021831455,0
13125,523,1,148.62,0,Dormant / At-Risk,0.9999256,1
13126,4,13,3774.81,1,Champions,7.729264e-05,0
13127,77,1,259.17,0,Dormant / At-Risk,0.9998128,1
13128,631,1,263.5,0,Dormant / At-Risk,0.99983084,1
13129,452,2,233.25,0,Dormant / At-Risk,0.99992883,1
13130,94,1,64.0,0,Dormant / At-Risk,0.9999161,1
13131,23,7,3313.77,1,Champions,0.00011572032,0
13132,261,1,77.3,0,Dormant / At-Risk,0.99994445,1
13133,273,3,200.45,0,Dormant / At-Risk,0.9999008,1
13134,85,6,2475.23,1,Champions,0.0006706128,0
13135,196,2,3371.45,0,Dormant / At-Risk,0.8740677,1
13136,56,13,6274.56,1,Champions,0.000120864395,0
13137,10,16,7586.94,1,Champions,6.4861444e-05,0
13138,22,7,1274.01,1,Champions,0.0013678877,0
13139,16,8,8202.98,1,Champions,6.483622e-05,0
13140,108,5,1054.92,0,Dormant / At-Risk,0.9200916,1
13141,84,17,7656.08,1,Champions,0.00021818776,0
13142,19,1,307.09000000000003,0,Dormant / At-Risk,0.9989436,1
13143,584,1,405.1,0,Dormant / At-Risk,0.9997682,1
13144,332,2,135.35,0,Dormant / At-Risk,0.99993443,1
13145,39,7,1128.52,1,Champions,0.014396951,0
13146,26,1,228.91,0,Dormant / At-Risk,0.99972063,1
13147,10,4,712.8,1,Champions,0.023872064,0
13148,29,26,8497.82,1,Champions,9.584772e-05,0
13149,14,4,1676.06,1,Champions,0.0022544437,0
13150,484,3,449.97,0,Dormant / At-Risk,0.9995722,1
13151,295,3,2465.21,0,Dormant / At-Risk,0.96001595,1
13152,417,7,2146.38,0,Dormant / At-Risk,0.7734822,1
13153,5,1,486.22,0,Dormant / At-Risk,0.8125667,1
13154,399,3,1624.84,0,Dormant / At-Risk,0.9974571,1
13155,33,6,1370.48,1,Champions,0.0038869497,0
13156,385,3,1586.54,0,Dormant / At-Risk,0.99749917,1
13157,49,9,5687.36,1,Champions,0.000114293915,0
13158,94,5,1508.18,1,Champions,0.24143492,0
13159,8,4,1429.35,1,Champions,0.0019247632,0
13160,22,1,91.8,0,Dormant / At-Risk,0.999637,1
13161,313,2,472.13,0,Dormant / At-Risk,0.9997278,1
13162,122,16,9275.49,1,Champions,0.00028627322,0
13163,610,1,17.65,0,Dormant / At-Risk,0.9999113,1
13164,569,2,372.2,0,Dormant / At-Risk,0.9996476,1
13165,46,3,1451.16,0,Dormant / At-Risk,0.6328141,1
13166,283,2,875.93,0,Dormant / At-Risk,0.99959964,1
13167,18,5,1125.15,1,Champions,0.0036362389,0
13168,36,5,1840.73,1,Champions,0.0023112393,0
13169,63,3,840.08,0,Dormant / At-Risk,0.99124205,1
13170,26,1,108.81,0,Dormant / At-Risk,0.99972063,1
13171,21,3,468.41,0,Dormant / At-Risk,0.90794283,1
13172,400,1,69.6,0,Dormant / At-Risk,0.99994564,1
13173,4,11,2399.82,1,Champions,8.622647e-05,0
13174,16,12,7995.36,1,Champions,6.455132e-05,0
13175,582,2,831.45,0,Dormant / At-Risk,0.99950063,1
13176,46,1,481.49,0,Dormant / At-Risk,0.99958307,1
13177,64,2,512.2,0,Dormant / At-Risk,0.99934953,1
13178,26,21,14059.19,1,Champions,7.876657e-05,0
13179,618,1,572.3100000000001,0,Dormant / At-Risk,0.99976164,1
13180,607,1,86.10000000000001,0,Dormant / At-Risk,0.9999113,1
13181,381,1,359.69,0,Dormant / At-Risk,0.99988115,1
13182,45,1,121.18,0,Dormant / At-Risk,0.9998505,1
13183,7,15,7036.18,1,Champions,6.234962e-05,0
13184,14,10,1668.95,1,Champions,0.00019388548,0
13185,267,1,71.4,0,Dormant / At-Risk,0.99994445,1
13186,39,3,1575.89,1,Champions,0.27083063,0
13187,337,4,341.36,0,Dormant / At-Risk,0.9993351,1
13188,11,1,114.6,0,Dormant / At-Risk,0.99928916,1
13189,18,2,260.68,0,Dormant / At-Risk,0.99761474,1
13190,544,3,570.66,0,Dormant / At-Risk,0.9994398,1
13191,658,1,164.69,0,Dormant / At-Risk,0.9999045,1
13192,95,6,2558.58,1,Champions,0.0007850631,0
13193,61,1,112.08,0,Dormant / At-Risk,0.9998946,1
13194,135,2,472.78,0,Dormant / At-Risk,0.9996536,1
13195,414,1,136.73,0,Dormant / At-Risk,0.99994564,1
13196,11,7,3068.84,1,Champions,0.00012482572,0
13197,609,1,373.0100000000001,0,Dormant / At-Risk,0.99980205,1
13198,10,8,4974.2300000000005,1,Champions,6.5451466e-05,0
13199,3,67,15964.21,1,Champions,6.234962e-05,0
13200,19,4,870.09,1,Champions,0.0116749,0
13201,502,4,1233.06,0,Dormant / At-Risk,0.99590766,1
13202,394,7,1580.3,0,Dormant / At-Risk,0.9437476,1
13203,9,10,2648.25,1,Champions,8.489455e-05,0
13204,731,1,966.66,0,Dormant / At-Risk,0.9996221,1
13205,443,1,2803.2,0,Dormant / At-Risk,0.9972734,1
13206,400,13,8308.19,1,Champions,0.0023727969,0
13207,15,4,535.86,1,Champions,0.105701946,0
13208,58,9,1976.3,1,Champions,0.0003591926,0
13209,30,13,8509.51,1,Champions,9.8475524e-05,0
13210,93,1,353.48,0,Dormant / At-Risk,0.99981266,1
13211,10,10,2618.77,1,Champions,8.831445e-05,0
13212,19,3,786.83,1,Champions,0.31033695,0
13213,56,11,3851.52,1,Champions,0.00014982912,0
13214,417,7,3264.23,1,Champions,0.27941614,0
13215,402,1,81.6,0,Dormant / At-Risk,0.99994564,1
13216,267,1,333.74,0,Dormant / At-Risk,0.9998511,1
13217,122,4,666.48,0,Dormant / At-Risk,0.9950223,1
13218,127,1,62.64,0,Dormant / At-Risk,0.9999324,1
13219,618,1,76.23,0,Dormant / At-Risk,0.9999113,1
13220,78,5,1336.09,1,Champions,0.09973535,0
13221,240,2,847.41,0,Dormant / At-Risk,0.99960047,1
13222,577,1,88.5,0,Dormant / At-Risk,0.9999113,1
13223,200,6,969.12,0,Dormant / At-Risk,0.9646874,1
13224,60,2,2155.95,0,Dormant / At-Risk,0.9088202,1
13225,3,16,16260.07,1,Champions,6.234962e-05,0
13226,273,2,312.46,0,Dormant / At-Risk,0.9998178,1
13227,201,1,257.7,0,Dormant / At-Risk,0.9998863,1
13228,81,1,358.0,0,Dormant / At-Risk,0.9998184,1
13229,225,1,160.95,0,Dormant / At-Risk,0.99994314,1
13230,4,30,6120.01,1,Champions,6.264033e-05,0
13232,12,7,1328.35,1,Champions,0.0011170794,0
13233,74,4,1176.46,0,Dormant / At-Risk,0.8273393,1
13234,672,2,346.5,0,Dormant / At-Risk,0.9995677,1
13235,212,1,1031.07,0,Dormant / At-Risk,0.9997881,1
13236,24,2,744.85,0,Dormant / At-Risk,0.98772115,1
13237,387,1,643.0,0,Dormant / At-Risk,0.9998456,1
13238,17,6,1006.63,1,Champions,0.004168134,0
13239,261,5,1594.69,0,Dormant / At-Risk,0.9792271,1
13240,96,8,1475.79,1,Champions,0.013959385,0
13241,411,1,112.53,0,Dormant / At-Risk,0.99994564,1
13242,112,7,699.4,0,Dormant / At-Risk,0.43370327,0
13243,203,5,1220.38,0,Dormant / At-Risk,0.97628254,1
13244,92,1,121.74,0,Dormant / At-Risk,0.9999161,1
13245,50,2,989.22,0,Dormant / At-Risk,0.99112415,1
13246,18,11,3351.75,1,Champions,8.8789355e-05,0
13247,17,4,501.12,1,Champions,0.16813041,0
13248,124,2,465.68,0,Dormant / At-Risk,0.99968255,1
13249,92,9,1608.9299999999998,1,Champions,0.0048768916,0
13250,460,2,253.09,0,Dormant / At-Risk,0.99983335,1
13251,402,1,252.68,0,Dormant / At-Risk,0.99990356,1
13252,394,2,399.3,0,Dormant / At-Risk,0.9997447,1
13253,156,4,2951.11,1,Champions,0.298304,0
13254,376,1,51.41,0,Dormant / At-Risk,0.9999467,1
13255,9,3,678.76,1,Champions,0.07418764,0
13257,436,1,149.75,0,Dormant / At-Risk,0.9999441,1
13258,11,5,1009.43,1,Champions,0.0043359213,0
13259,61,9,1402.54,1,Champions,0.0027939554,0
