CustomerID,Recency,Frequency,Monetary,Cluster,Segment
12981,29,2,372.21999999999997,0,Dormant / At-Risk
12982,242,8,2744.81,1,Champions
12983,598,1,490.08,0,Dormant / At-Risk
12984,18,1,97.5,0,Dormant / At-Risk
12985,0,2,1239.38,1,Champions
12986,428,10,2729.84,1,Champions
12987,73,5,1312.21,1,Champions
12988,292,1,505.82,0,Dormant / At-Risk
12989,3,33,13551.75,1,Champions
12990,31,7,955.5,1,Champions
12991,23,3,764.82,0,Dormant / At-Risk
12992,725,1,93.35,0,Dormant / At-Risk
12993,23,8,1259.63,1,Champions
12994,4,3,974.42,1,Champions
12995,85,1,211.32,0,Dormant / At-Risk
12996,375,1,355.5,0,Dormant / At-Risk
12997,22,8,2110.91,1,Champions
12998,492,3,920.08,0,Dormant / At-Risk
12999,196,3,455.88,0,Dormant / At-Risk
13000,106,4,1032.5,0,Dormant / At-Risk
13001,4,33,24042.65,1,Champions
13002,318,3,414.13,0,Dormant / At-Risk
13003,105,3,149.05,0,Dormant / At-Risk
13004,11,36,11650.85,1,Champions
13005,173,4,999.68,0,Dormant / At-Risk
13006,56,1,81.57,0,Dormant / At-Risk
13007,579,1,175.25,0,Dormant / At-Risk
13008,323,3,612.13,0,Dormant / At-Risk
13009,672,1,234.0,0,Dormant / At-Risk
13010,374,2,330.12,0,Dormant / At-Risk
13011,372,1,50.550000000000004,0,Dormant / At-Risk
13012,9,11,2957.83,1,Champions
13013,1,29,11097.43,1,Champions
13014,10,11,5381.08,1,Champions
13015,53,11,6579.78,1,Champions
13016,73,3,789.89,0,Dormant / At-Risk
13017,7,1,204.0,0,Dormant / At-Risk
13018,16,35,9763.16,1,Champions
13019,379,6,1229.95,0,Dormant / At-Risk
13020,562,2,618.96,0,Dormant / At-Risk
13021,4,17,4887.24,1,Champions
13022,429,1,65.3,0,Dormant / At-Risk
13023,64,3,1449.03,0,Dormant / At-Risk
13024,470,2,555.87,0,Dormant / At-Risk
13025,731,1,323.39,0,Dormant / At-Risk
13026,1,9,1733.08,1,Champions
13027,113,19,17239.2,1,Champions
13028,22,2,661.3199999999999,0,Dormant / At-Risk
13029,30,5,1927.3,1,Champions
13030,11,2,752.44,0,Dormant / At-Risk
13031,407,5,3292.84,0,Dormant / At-Risk
13032,52,9,2815.96,1,Champions
13033,357,2,220.55,0,Dormant / At-Risk
13034,54,3,756.82,0,Dormant / At-Risk
13035,73,3,1364.2,0,Dormant / At-Risk
13036,684,1,307.1,0,Dormant / At-Risk
13037,138,12,3914.9500000000003,1,Champions
13038,80,3,908.46,0,Dormant / At-Risk
13039,584,4,1010.73,0,Dormant / At-Risk
13040,8,2,676.99,1,Champions
13041,450,4,799.13,0,Dormant / At-Risk
13042,598,3,1488.59,0,Dormant / At-Risk
13043,273,1,516.42,0,Dormant / At-Risk
13044,291,11,4848.05,1,Champions
13045,99,3,808.9200000000001,0,Dormant / At-Risk
13046,30,3,949.25,0,Dormant / At-Risk
13047,31,24,8428.53,1,Champions
13048,14,9,4049.13,1,Champions
13049,64,4,1408.24,1,Champions
13050,14,35,11986.52,1,Champions
13051,578,2,155.8,0,Dormant / At-Risk
13052,212,7,3119.33,1,Champions
13053,621,1,127.65,0,Dormant / At-Risk
13055,78,4,2321.11,1,Champions
13056,551,1,209.48,0,Dormant / At-Risk
13057,530,3,709.59,0,Dormant / At-Risk
13058,24,3,271.40000000000003,0,Dormant / At-Risk
13059,249,10,2291.77,1,Champions
13060,253,1,307.53000000000003,0,Dormant / At-Risk
13061,72,1,248.61,0,Dormant / At-Risk
13062,191,1,346.98,0,Dormant / At-Risk
13063,480,1,188.4,0,Dormant / At-Risk
13064,12,6,1666.84,1,Champions
13065,373,5,1055.05,0,Dormant / At-Risk
13066,24,2,470.8,0,Dormant / At-Risk
13067,82,3,508.51,0,Dormant / At-Risk
13068,10,2,344.0,0,Dormant / At-Risk
13069,0,38,9284.45,1,Champions
13070,192,4,751.7,0,Dormant / At-Risk
13071,612,1,129.22,0,Dormant / At-Risk
13072,266,1,177.15,0,Dormant / At-Risk
13073,411,2,418.08,0,Dormant / At-Risk
13074,511,4,1378.74,0,Dormant / At-Risk
13075,129,1,919.61,0,Dormant / At-Risk
13076,457,1,135.4,0,Dormant / At-Risk
13077,1,11,2740.65,1,Champions
13078,3,57,29018.06,1,Champions
13079,4,6,419.18,1,Champions
13080,179,4,280.73,0,Dormant / At-Risk
13081,11,28,56838.37,1,Champions
13082,126,21,7335.75,1,Champions
13083,4,3,395.43,1,Champions
13084,491,1,122.39999999999999,0,Dormant / At-Risk
13085,157,8,2433.28,1,Champions
13086,382,1,439.33000000000004,0,Dormant / At-Risk
13087,726,1,313.64,0,Dormant / At-Risk
13088,417,1,236.11,0,Dormant / At-Risk
13089,2,203,113416.91,1,Champions
13090,8,24,13091.74,1,Champions
13091,28,3,2321.82,1,Champions
13092,70,12,2140.28,1,Champions
13093,275,55,54144.25,1,Champions
13094,21,13,2209.44,1,Champions
13095,70,1,74.39999999999999,0,Dormant / At-Risk
13096,394,1,419.7000000000001,0,Dormant / At-Risk
13097,32,28,13324.1,1,Champions
13098,1,28,28882.44,1,Champions
13099,99,1,207.36,0,Dormant / At-Risk
13101,234,4,695.4,0,Dormant / At-Risk
13102,1,37,11380.1,1,Champions
13103,39,3,709.64,0,Dormant / At-Risk
13104,3,9,1709.1,1,Champions
13105,436,1,72.0,0,Dormant / At-Risk
13106,133,2,603.46,0,Dormant / At-Risk
13107,44,9,5253.07,1,Champions
13108,372,2,748.46,0,Dormant / At-Risk
13109,59,3,1134.03,0,Dormant / At-Risk
13110,31,12,2957.4700000000003,1,Champions
13111,718,1,321.88000000000005,0,Dormant / At-Risk
13112,541,1,20.599999999999998,0,Dormant / At-Risk
13113,0,37,18230.07,1,Champions
13114,730,1,234.38,0,Dormant / At-Risk
13115,11,10,5494.7,1,Champions
13116,138,1,501.14,0,Dormant / At-Risk
13117,21,18,2255.66,1,Champions
13118,19,9,2415.41,1,Champions
13119,668,1,134.9,0,Dormant / At-Risk
13120,238,1,30.6,0,Dormant / At-Risk
13121,269,1,283.73,0,Dormant / At-Risk
13122,94,2,922.39,0,Dormant / At-Risk
13123,472,2,506.75,0,Dormant / At-Risk
13124,89,4,4641.66,1,Champions
13125,523,1,148.62,0,Dormant / At-Risk
13126,4,13,3774.81,1,Champions
13127,77,1,259.17,0,Dormant / At-Risk
13128,631,1,263.5,0,Dormant / At-Risk
13129,452,2,233.25,0,Dormant / At-Risk
13130,94,1,64.0,0,Dormant / At-Risk
13131,23,7,3313.77,1,Champions
13132,261,1,77.3,0,Dormant / At-Risk
13133,273,3,200.45,0,Dormant / At-Risk
13134,85,6,2475.23,1,Champions
13135,196,2,3371.45,0,Dormant / At-Risk
13136,56,13,6274.56,1,Champions
13137,10,16,7586.94,1,Champions
13138,22,7,1274.01,1,Champions
13139,16,8,8202.98,1,Champions
13140,108,5,1054.92,0,Dormant / At-Risk
13141,84,17,7656.08,1,Champions
13142,19,1,307.09000000000003,0,Dormant / At-Risk
13143,584,1,405.1,0,Dormant / At-Risk
13144,332,2,135.35,0,Dormant / At-Risk
13145,39,7,1128.52,1,Champions
13146,26,1,228.91,0,Dormant / At-Risk
13147,10,4,712.8,1,Champions
13148,29,26,8497.82,1,Champions
13149,14,4,1676.06,1,Champions
13150,484,3,449.96999999999997,0,Dormant / At-Risk
13151,295,3,2465.21,0,Dormant / At-Risk
13152,417,7,2146.38,0,Dormant / At-Risk
13153,5,1,486.22,0,Dormant / At-Risk
13154,399,3,1624.84,0,Dormant / At-Risk
13155,33,6,1370.48,1,Champions
13156,385,3,1586.54,0,Dormant / At-Risk
13157,49,9,5687.36,1,Champions
13158,94,5,1508.18,1,Champions
13159,8,4,1429.35,1,Champions
13160,22,1,91.8,0,Dormant / At-Risk
13161,313,2,472.13,0,Dormant / At-Risk
13162,122,16,9275.49,1,Champions
13163,610,1,17.65,0,Dormant / At-Risk
13164,569,2,372.2,0,Dormant / At-Risk
13165,46,3,1451.1599999999999,0,Dormant / At-Risk
13166,283,2,875.93,0,Dormant / At-Risk
13167,18,5,1125.15,1,Champions
13168,36,5,1840.73,1,Champions
13169,63,3,840.08,0,Dormant / At-Risk
13170,26,1,108.81,0,Dormant / At-Risk
13171,21,3,468.41,0,Dormant / At-Risk
13172,400,1,69.6,0,Dormant / At-Risk
13173,4,11,2399.82,1,Champions
13174,16,12,7995.36,1,Champions
13175,582,2,831.45,0,Dormant / At-Risk
13176,46,1,481.49,0,Dormant / At-Risk
13177,64,2,512.2,0,Dormant / At-Risk
13178,26,21,14059.19,1,Champions
13179,618,1,572.3100000000001,0,Dormant / At-Risk
13180,607,1,86.10000000000001,0,Dormant / At-Risk
13181,381,1,359.69,0,Dormant / At-Risk
13182,45,1,121.18,0,Dormant / At-Risk
13183,7,15,7036.18,1,Champions
13184,14,10,1668.95,1,Champions
13185,267,1,71.4,0,Dormant / At-Risk
13186,39,3,1575.89,1,Champions
13187,337,4,341.36,0,Dormant / At-Risk
13188,11,1,114.6,0,Dormant / At-Risk
13189,18,2,260.68,0,Dormant / At-Risk
13190,544,3,570.66,0,Dormant / At-Risk
13191,658,1,164.69,0,Dormant / At-Risk
13192,95,6,2558.58,1,Champions
13193,61,1,112.08,0,Dormant / At-Risk
13194,135,2,472.78,0,Dormant / At-Risk
13195,414,1,136.73,0,Dormant / At-Risk
13196,11,7,3068.84,1,Champions
13197,609,1,373.01000000000005,0,Dormant / At-Risk
13198,10,8,4974.2300000000005,1,Champions
13199,3,67,15964.210000000001,1,Champions
13200,19,4,870.09,1,Champions
13201,502,4,1233.06,0,Dormant / At-Risk
13202,394,7,1580.3,0,Dormant / At-Risk
13203,9,10,2648.25,1,Champions
13204,731,1,966.6600000000001,0,Dormant / At-Risk
13205,443,1,2803.2,0,Dormant / At-Risk
13206,400,13,8308.19,1,Champions
13207,15,4,535.86,1,Champions
13208,58,9,1976.3,1,Champions
13209,30,13,8509.51,1,Champions
13210,93,1,353.48,0,Dormant / At-Risk
13211,10,10,2618.77,1,Champions
13212,19,3,786.83,1,Champions
13213,56,11,3851.52,1,Champions
13214,417,7,3264.23,1,Champions
13215,402,1,81.6,0,Dormant / At-Risk
13216,267,1,333.74,0,Dormant / At-Risk
13217,122,4,666.48,0,Dormant / At-Risk
13218,127,1,62.64,0,Dormant / At-Risk
13219,618,1,76.23,0,Dormant / At-Risk
13220,78,5,1336.0900000000001,1,Champions
13221,240,2,847.41,0,Dormant / At-Risk
13222,577,1,88.5,0,Dormant / At-Risk
13223,200,6,969.12,0,Dormant / At-Risk
13224,60,2,2155.95,0,Dormant / At-Risk
13225,3,16,16260.07,1,Champions
13226,273,2,312.46,0,Dormant / At-Risk
13227,201,1,257.7,0,Dormant / At-Risk
13228,81,1,358.0,0,Dormant / At-Risk
13229,225,1,160.95,0,Dormant / At-Risk
13230,4,30,6120.01,1,Champions
13232,12,7,1328.35,1,Champions
13233,74,4,1176.46,0,Dormant / At-Risk
13234,672,2,346.5,0,Dormant / At-Risk
13235,212,1,1031.07,0,Dormant / At-Risk
13236,24,2,744.85,0,Dormant / At-Risk
13237,387,1,643.0,0,Dormant / At-Risk
13238,17,6,1006.63,1,Champions
13239,261,5,1594.69,0,Dormant / At-Risk
13240,96,8,1475.79,1,Champions
13241,411,1,112.53,0,Dormant / At-Risk
13242,112,7,699.4,0,Dormant / At-Risk
13243,203,5,1220.38,0,Dormant / At-Risk
13244,92,1,121.74000000000001,0,Dormant / At-Risk
13245,50,2,989.22,0,Dormant / At-Risk
13246,18,11,3351.75,1,Champions
13247,17,4,501.12,1,Champions
13248,124,2,465.68,0,Dormant / At-Risk
13249,92,9,1608.9299999999998,1,Champions
13250,460,2,253.09,0,Dormant / At-Risk
13251,402,1,252.68,0,Dormant / At-Risk
13252,394,2,399.3,0,Dormant / At-Risk
13253,156,4,2951.11,1,Champions
13254,376,1,51.41,0,Dormant / At-Risk
13255,9,3,678.76,1,Champions
13257,436,1,149.75,0,Dormant / At-Risk
13258,11,5,1009.43,1,Champions
13259,61,9,1402.54,1,Champions
13260,61,1,557.62,0,Dormant / At-Risk
13261,268,2,944.1,0,Dormant / At-Risk
13262,263,3,573.45,0,Dormant / At-Risk
13263,1,39,8676.2,1,Champions
13264,442,1,722.5600000000001,0,Dormant / At-Risk
13265,53,5,2092.66,1,Champions
13266,11,19,6135.04,1,Champions
13267,2,36,9429.81,1,Champions
13268,17,11,3174.75,1,Champions
13269,1,28,8537.32,1,Champions
13270,366,1,590.0,0,Dormant / At-Risk
13271,37,1,211.49,0,Dormant / At-Risk
13272,31,2,276.56,0,Dormant / At-Risk
13273,113,1,138.98,0,Dormant / At-Risk
13274,409,1,360.85,0,Dormant / At-Risk
13275,383,2,238.86,0,Dormant / At-Risk
13276,63,5,1891.91,1,Champions
13277,15,7,523.3,1,Champions
13278,40,4,1435.85,1,Champions
13279,78,1,137.75,0,Dormant / At-Risk
13280,122,7,2293.33,1,Champions
13281,439,1,350.85,0,Dormant / At-Risk
13282,18,4,1313.19,1,Champions
13283,59,4,373.36,0,Dormant / At-Risk
13284,330,1,201.19,0,Dormant / At-Risk
13285,23,6,3364.59,1,Champions
13286,600,1,734.91,0,Dormant / At-Risk
13287,603,3,781.59,0,Dormant / At-Risk
13288,443,5,927.61,0,Dormant / At-Risk
13289,723,1,307.95,0,Dormant / At-Risk
13290,438,1,208.63,0,Dormant / At-Risk
13291,155,11,3270.79,1,Champions
13292,38,5,994.51,1,Champions
13293,392,6,1192.94,0,Dormant / At-Risk
13294,189,3,1689.53,0,Dormant / At-Risk
13295,359,4,1101.97,0,Dormant / At-Risk
13296,137,6,792.51,0,Dormant / At-Risk
13297,7,7,4368.62,1,Champions
13298,1,1,360.0,0,Dormant / At-Risk
13299,268,3,1218.7,0,Dormant / At-Risk
13300,169,3,1285.51,0,Dormant / At-Risk
13301,103,4,618.09,0,Dormant / At-Risk
13302,155,2,159.2,0,Dormant / At-Risk
13303,400,1,61.72,0,Dormant / At-Risk
13304,351,4,1217.99,0,Dormant / At-Risk
13305,4,16,3616.41,1,Champions
13306,430,1,53.65,0,Dormant / At-Risk
13307,120,3,273.34,0,Dormant / At-Risk
13308,22,4,1670.3700000000001,1,Champions
13309,7,6,1706.3700000000001,1,Champions
13310,28,5,1541.2,1,Champions
13311,4,2,598.57,1,Champions
13312,451,1,124.75,0,Dormant / At-Risk
13313,22,12,3445.32,1,Champions
13314,1,3,775.94,1,Champions
13315,689,1,310.26000000000005,0,Dormant / At-Risk
13316,37,10,12940.82,1,Champions
13317,66,19,6486.091,1,Champions
13318,1,3,640.76,1,Champions
13319,5,58,21323.22,1,Champions
13320,78,6,2211.6,1,Champions
13321,72,2,567.36,0,Dormant / At-Risk
13322,17,1,199.48000000000002,0,Dormant / At-Risk
13323,3,5,787.85,1,Champions
13324,36,18,10513.47,1,Champions
13325,81,1,675.3,0,Dormant / At-Risk
13326,432,1,281.76,0,Dormant / At-Risk
13327,38,20,9134.48,1,Champions
13328,316,1,1308.48,0,Dormant / At-Risk
13329,31,8,4808.7699999999995,1,Champions
13330,92,6,2796.1,1,Champions
13331,401,1,262.4,0,Dormant / At-Risk
13332,14,1,350.90000000000003,0,Dormant / At-Risk
13333,411,3,1015.74,0,Dormant / At-Risk
13334,82,5,6201.8,1,Champions
13336,77,1,795.12,0,Dormant / At-Risk
13337,546,1,1575.26,0,Dormant / At-Risk
13338,157,4,2445.62,0,Dormant / At-Risk
13339,200,1,860.12,0,Dormant / At-Risk
13340,45,12,22100.56,1,Champions
13341,260,1,775.85,0,Dormant / At-Risk
13343,177,1,353.43,0,Dormant / At-Risk
13344,67,3,2511.69,1,Champions
13345,287,1,389.5,0,Dormant / At-Risk
13346,462,6,299.4,0,Dormant / At-Risk
13347,70,1,341.36,0,Dormant / At-Risk
13348,64,1,233.76000000000002,0,Dormant / At-Risk
13349,10,1,247.32,0,Dormant / At-Risk
13350,16,2,979.12,0,Dormant / At-Risk
13351,66,1,373.94,0,Dormant / At-Risk
13352,60,1,397.98,0,Dormant / At-Risk
13354,71,1,743.53,0,Dormant / At-Risk
13355,122,1,674.7,0,Dormant / At-Risk
13356,80,1,768.24,0,Dormant / At-Risk
13357,257,5,3805.51,1,Champions
13358,268,1,439.03000000000003,0,Dormant / At-Risk
13359,63,2,1043.31,0,Dormant / At-Risk
13360,431,4,1553.65,0,Dormant / At-Risk
13361,472,2,1450.5,0,Dormant / At-Risk
13362,9,7,5394.07,1,Champions
13363,17,3,1723.8600000000001,1,Champions
13364,71,1,134.96,0,Dormant / At-Risk
13365,33,2,2225.37,1,Champions
13366,50,1,56.16,0,Dormant / At-Risk
13367,431,1,510.2,0,Dormant / At-Risk
13368,256,4,1121.5,0,Dormant / At-Risk
13369,365,1,308.28000000000003,0,Dormant / At-Risk
13370,371,1,754.87,0,Dormant / At-Risk
13371,505,2,2297.66,0,Dormant / At-Risk
13372,89,1,378.64,0,Dormant / At-Risk
13373,60,6,7587.1900000000005,1,Champions
13374,414,2,422.8,0,Dormant / At-Risk
13375,88,2,1792.23,0,Dormant / At-Risk
13376,99,3,1019.76,0,Dormant / At-Risk
13377,396,2,1552.88,0,Dormant / At-Risk
13379,26,3,572.56,0,Dormant / At-Risk
13380,432,1,62.4,0,Dormant / At-Risk
13381,31,12,8224.37,1,Champions
13382,280,5,1387.58,0,Dormant / At-Risk
13383,543,1,305.28000000000003,0,Dormant / At-Risk
13384,30,11,6680.83,1,Champions
13385,329,1,534.57,0,Dormant / At-Risk
13386,414,2,835.46,0,Dormant / At-Risk
13387,417,1,186.94,0,Dormant / At-Risk
13388,131,3,1185.65,0,Dormant / At-Risk
13389,11,3,797.96,1,Champions
13390,74,1,544.08,0,Dormant / At-Risk
13391,203,1,59.8,0,Dormant / At-Risk
13392,677,1,91.14,0,Dormant / At-Risk
13393,583,4,1131.45,0,Dormant / At-Risk
13394,1,19,6621.7,1,Champions
13395,185,3,1180.23,0,Dormant / At-Risk
13396,29,2,1360.99,0,Dormant / At-Risk
13397,72,10,3191.87,1,Champions
13398,192,2,670.34,0,Dormant / At-Risk
13399,464,3,275.4,0,Dormant / At-Risk
13400,582,1,310.83,0,Dormant / At-Risk
13402,127,4,1226.8500000000001,0,Dormant / At-Risk
13403,17,3,229.5,0,Dormant / At-Risk
13404,1,2,252.49,1,Champions
13405,74,6,1213.811,1,Champions
13406,427,2,568.92,0,Dormant / At-Risk
13407,578,3,2244.7,0,Dormant / At-Risk
13408,1,106,50174.782,1,Champions
13410,24,9,2201.96,1,Champions
13411,107,1,213.55,0,Dormant / At-Risk
13412,620,1,487.35,0,Dormant / At-Risk
13413,639,6,429.44,0,Dormant / At-Risk
13414,133,6,2494.14,1,Champions
13415,472,4,784.17,0,Dormant / At-Risk
13416,43,3,940.8000000000001,0,Dormant / At-Risk
13417,4,6,1669.49,1,Champions
13418,11,31,11559.66,1,Champions
13419,63,1,221.06,0,Dormant / At-Risk
13420,149,2,159.85,0,Dormant / At-Risk
13421,40,8,4058.75,1,Champions
13422,64,1,2626.3,0,Dormant / At-Risk
13423,428,1,217.03,0,Dormant / At-Risk
13424,449,1,572.77,0,Dormant / At-Risk
13425,108,5,3390.4300000000003,1,Champions
13426,0,22,8167.38,1,Champions
13427,19,6,1006.53,1,Champions
13428,10,3,478.54,1,Champions
13429,10,4,1006.8,1,Champions
13430,18,2,679.45,0,Dormant / At-Risk
13431,67,8,3316.2400000000002,1,Champions
13432,571,2,439.1,0,Dormant / At-Risk
13433,501,4,658.32,0,Dormant / At-Risk
13434,74,5,1666.8600000000001,1,Champions
13435,5,9,4447.33,1,Champions
13436,1,1,196.89,0,Dormant / At-Risk
13437,14,7,3408.06,1,Champions
13438,547,1,46.5,0,Dormant / At-Risk
13439,255,3,986.61,0,Dormant / At-Risk
13440,423,7,1295.25,0,Dormant / At-Risk
13441,91,2,720.9,0,Dormant / At-Risk
13442,667,3,419.87,0,Dormant / At-Risk
13443,448,6,1273.16,0,Dormant / At-Risk
13444,374,2,619.08,0,Dormant / At-Risk
13445,626,1,241.89999999999998,0,Dormant / At-Risk
13446,430,11,3881.89,1,Champions
13447,23,3,1129.14,1,Champions
13448,16,13,8745.93,1,Champions
13449,23,1,291.88,0,Dormant / At-Risk
13450,26,13,4120.04,1,Champions
13451,26,11,7090.06,1,Champions
13452,259,3,729.8,0,Dormant / At-Risk
13453,165,3,781.69,0,Dormant / At-Risk
13454,641,1,219.87,0,Dormant / At-Risk
13455,24,6,2212.9900000000002,1,Champions
13456,17,6,1766.72,1,Champions
13457,688,2,148.22,0,Dormant / At-Risk
13458,7,16,11959.27,1,Champions
13459,624,2,1160.41,0,Dormant / At-Risk
13460,29,2,183.44,0,Dormant / At-Risk
13461,38,6,4160.0,1,Champions
13462,252,5,1153.8500000000001,0,Dormant / At-Risk
13464,58,6,3097.64,1,Champions
13465,446,2,931.12,0,Dormant / At-Risk
13466,184,5,1013.35,0,Dormant / At-Risk
13467,10,2,1071.91,1,Champions
13468,1,72,12793.28,1,Champions
13469,653,1,82.4,0,Dormant / At-Risk
13470,99,2,165.0,0,Dormant / At-Risk
13471,1,4,2501.84,1,Champions
13472,463,2,592.24,0,Dormant / At-Risk
13473,60,8,2657.76,1,Champions
13474,236,3,646.59,0,Dormant / At-Risk
13475,191,4,1431.78,0,Dormant / At-Risk
13476,178,5,2061.4700000000003,1,Champions
13477,37,11,2819.17,1,Champions
13478,469,5,2215.78,0,Dormant / At-Risk
13479,200,4,851.37,0,Dormant / At-Risk
13480,416,2,627.82,0,Dormant / At-Risk
13481,45,11,3830.84,1,Champions
13482,232,2,336.09,0,Dormant / At-Risk
13483,65,1,140.34,0,Dormant / At-Risk
13484,241,3,790.72,0,Dormant / At-Risk
13485,233,11,3019.2200000000003,1,Champions
13486,78,3,1122.41,0,Dormant / At-Risk
13487,57,5,846.87,1,Champions
13488,17,23,14205.960000000001,1,Champions
13489,105,4,449.52,0,Dormant / At-Risk
13490,654,1,154.25,0,Dormant / At-Risk
13491,51,27,4467.66,1,Champions
13492,136,3,1269.84,0,Dormant / At-Risk
13493,275,2,618.63,0,Dormant / At-Risk
13494,311,1,316.26000000000005,0,Dormant / At-Risk
13495,7,10,4863.31,1,Champions
13496,10,2,653.33,0,Dormant / At-Risk
13497,282,6,1166.8300000000002,0,Dormant / At-Risk
13498,730,1,327.38,0,Dormant / At-Risk
13499,17,5,1159.1100000000001,1,Champions
13500,23,4,1466.3,1,Champions
13501,288,3,2885.11,0,Dormant / At-Risk
13502,16,5,780.5,1,Champions
13503,71,6,1859.24,1,Champions
13504,64,1,295.93,0,Dormant / At-Risk
13505,72,4,4393.63,1,Champions
13506,316,5,1338.08,0,Dormant / At-Risk
13507,3,4,2479.16,1,Champions
13508,243,2,287.05,0,Dormant / At-Risk
13509,8,8,1114.72,1,Champions
13510,1,11,4558.29,1,Champions
13511,676,1,282.76,0,Dormant / At-Risk
13512,260,4,713.39,0,Dormant / At-Risk
13513,126,3,824.59,0,Dormant / At-Risk
13514,73,4,815.9000000000001,0,Dormant / At-Risk
13515,72,6,1265.82,1,Champions
13516,21,4,1685.26,1,Champions
13517,59,3,2128.42,1,Champions
13518,85,1,627.16,0,Dormant / At-Risk
13519,78,2,343.21,0,Dormant / At-Risk
13520,58,11,6606.0,1,Champions
13521,1,3,1071.73,1,Champions
13522,30,1,125.80000000000001,0,Dormant / At-Risk
13523,33,6,4534.57,1,Champions
13524,40,5,680.1800000000001,1,Champions
13525,14,2,628.78,0,Dormant / At-Risk
13526,738,2,1182.0,0,Dormant / At-Risk
13527,33,12,4541.29,1,Champions
13529,78,2,307.76,0,Dormant / At-Risk
13530,634,1,402.98,0,Dormant / At-Risk
13531,205,6,1433.07,0,Dormant / At-Risk
13532,33,1,210.31,0,Dormant / At-Risk
13533,182,3,269.09,0,Dormant / At-Risk
13534,2,35,7720.900000000001,1,Champions
13535,402,1,89.5,0,Dormant / At-Risk
13536,1,7,3444.39,1,Champions
13537,425,2,717.85,0,Dormant / At-Risk
13538,43,12,3103.13,1,Champions
13539,85,7,1569.36,1,Champions
13540,467,3,632.39,0,Dormant / At-Risk
13541,427,2,785.25,0,Dormant / At-Risk
13542,376,17,3959.4900000000002,1,Champions
13543,634,2,1439.61,0,Dormant / At-Risk
13544,39,6,790.2,1,Champions
13545,390,2,364.93,0,Dormant / At-Risk
13546,12,5,1086.24,1,Champions
13547,408,1,167.08,0,Dormant / At-Risk
13548,96,3,901.44,0,Dormant / At-Risk
13549,25,8,1005.8000000000001,1,Champions
13550,383,1,342.55,0,Dormant / At-Risk
13551,319,2,244.2,0,Dormant / At-Risk
13552,66,22,6948.92,1,Champions
13553,674,1,499.6,0,Dormant / At-Risk
13554,380,7,1629.35,0,Dormant / At-Risk
13555,73,13,8891.84,1,Champions
13556,429,2,200.82,0,Dormant / At-Risk
13557,28,13,3032.26,1,Champions
13558,5,4,594.52,1,Champions
13559,512,2,990.0,0,Dormant / At-Risk
13560,7,1,171.42000000000002,0,Dormant / At-Risk
13561,215,11,1803.4,1,Champions
13562,81,8,4838.18,1,Champions
13563,84,2,777.53,0,Dormant / At-Risk
13564,144,37,16498.97,1,Champions
13565,19,3,414.8,0,Dormant / At-Risk
13566,40,5,1688.6,1,Champions
13567,428,4,1079.29,0,Dormant / At-Risk
13568,173,1,187.05,0,Dormant / At-Risk
13569,17,4,726.54,1,Champions
13570,243,1,239.49,0,Dormant / At-Risk
13571,12,26,4537.26,1,Champions
13572,205,1,1384.25,0,Dormant / At-Risk
13573,50,6,904.52,1,Champions
13574,411,1,404.45,0,Dormant / At-Risk
13575,23,5,732.07,1,Champions
13576,10,28,11202.59,1,Champions
13577,25,11,3489.28,1,Champions
13578,409,1,147.66,0,Dormant / At-Risk
13579,14,5,1374.3400000000001,1,Champions
13580,406,1,107.75,0,Dormant / At-Risk
13581,309,2,280.53000000000003,0,Dormant / At-Risk
